Price,Close,High,Low,Open,Volume
Ticker,NDX,NDX,NDX,NDX,NDX
Date,,,,,
2020-04-15,8591.9599609375,8591.9599609375,8591.9599609375,8591.9599609375,0
2020-04-16,8757.830078125,8757.830078125,8757.830078125,8757.830078125,0
2020-04-17,8832.41015625,8832.41015625,8832.41015625,8832.41015625,0
2020-04-20,8726.509765625,8726.509765625,8726.509765625,8726.509765625,0
2020-04-21,8403.0,8403.0,8403.0,8403.0,0
2020-04-22,8664.6298828125,8664.6298828125,8664.6298828125,8664.6298828125,0
2020-04-23,8641.5,8641.5,8641.5,8641.5,0
2020-04-24,8786.599609375,8786.599609375,8786.599609375,8786.599609375,0
2020-04-27,8837.66015625,8837.66015625,8837.66015625,8837.66015625,0
2020-04-28,8677.599609375,8677.599609375,8677.599609375,8677.599609375,0
2020-04-29,8982.759765625,8982.759765625,8982.759765625,8982.759765625,0
2020-04-30,9000.509765625,9000.509765625,9000.509765625,9000.509765625,0
2020-05-04,8834.1103515625,8834.1103515625,8834.1103515625,8834.1103515625,0
2020-05-05,8930.6201171875,8930.6201171875,8930.6201171875,8930.6201171875,0
2020-05-06,8984.8603515625,8984.8603515625,8984.8603515625,8984.8603515625,0
2020-05-07,9101.8798828125,9101.8798828125,9101.8798828125,9101.8798828125,0
2020-05-11,9298.919921875,9298.919921875,9298.919921875,9298.919921875,0
2020-05-12,9112.4501953125,9112.4501953125,9112.4501953125,9112.4501953125,0
2020-05-13,9000.080078125,9000.080078125,9000.080078125,9000.080078125,0
2020-05-15,9152.6396484375,9152.6396484375,9152.6396484375,9152.6396484375,0
2020-05-18,9331.9296875,9331.9296875,9331.9296875,9331.9296875,0
2020-05-19,9298.5400390625,9298.5400390625,9298.5400390625,9298.5400390625,0
2020-05-20,9485.01953125,9485.01953125,9485.01953125,9485.01953125,0
2020-05-21,9377.990234375,9377.990234375,9377.990234375,9377.990234375,0
2020-05-22,9413.990234375,9413.990234375,9413.990234375,9413.990234375,0
2020-05-26,9389.98046875,9389.98046875,9389.98046875,9389.98046875,0
2020-05-27,9442.0498046875,9442.0498046875,9442.0498046875,9442.0498046875,0
2020-05-28,9416.7099609375,9416.7099609375,9416.7099609375,9416.7099609375,0
2020-05-29,9555.51953125,9555.51953125,9555.51953125,9555.51953125,0
2020-06-01,9598.8896484375,9598.8896484375,9598.8896484375,9598.8896484375,0
2020-06-02,9657.3095703125,9657.3095703125,9657.3095703125,9657.3095703125,0
2020-06-03,9704.6904296875,9704.6904296875,9704.6904296875,9704.6904296875,0
2020-06-04,9629.66015625,9629.66015625,9629.66015625,9629.66015625,0
2020-06-05,9824.3896484375,9824.3896484375,9824.3896484375,9824.3896484375,0
2020-06-08,9901.51953125,9901.51953125,9901.51953125,9901.51953125,0
2020-06-09,9967.169921875,9967.169921875,9967.169921875,9967.169921875,0
2020-06-10,10094.259765625,10094.259765625,10094.259765625,10094.259765625,0
2020-06-11,9588.48046875,9588.48046875,9588.48046875,9588.48046875,0
2020-06-12,9663.76953125,9663.76953125,9663.76953125,9663.76953125,0
2020-06-15,9776.8896484375,9776.8896484375,9776.8896484375,9776.8896484375,0
2020-06-16,9949.3701171875,9949.3701171875,9949.3701171875,9949.3701171875,0
2020-06-17,9982.48046875,9982.48046875,9982.48046875,9982.48046875,0
2020-06-18,10012.0498046875,10012.0498046875,10012.0498046875,10012.0498046875,0
2020-06-19,10008.6396484375,10008.6396484375,10008.6396484375,10008.6396484375,0
2020-06-22,10130.330078125,10130.330078125,10130.330078125,10130.330078125,0
2020-06-23,10209.8203125,10209.8203125,10209.8203125,10209.8203125,0
2020-06-24,10002.7001953125,10002.7001953125,10002.7001953125,10002.7001953125,0
2020-06-25,10101.830078125,10101.830078125,10101.830078125,10101.830078125,0
2020-06-26,9849.3603515625,9849.3603515625,9849.3603515625,9849.3603515625,0
2020-06-29,9961.16015625,9961.16015625,9961.16015625,9961.16015625,0
2020-06-30,10156.849609375,10156.849609375,10156.849609375,10156.849609375,0
2020-07-01,10279.25,10279.25,10279.25,10279.25,0
2020-07-06,10604.0595703125,10604.0595703125,10604.0595703125,10604.0595703125,0
2020-07-07,10524.009765625,10524.009765625,10524.009765625,10524.009765625,0
2020-07-08,10666.7001953125,10666.7001953125,10666.7001953125,10666.7001953125,0
2020-07-09,10754.58984375,10754.58984375,10754.58984375,10754.58984375,0
2020-07-10,10836.330078125,10836.330078125,10836.330078125,10836.330078125,0
2020-07-13,10602.2099609375,10602.2099609375,10602.2099609375,10602.2099609375,0
2020-07-14,10689.51953125,10689.51953125,10689.51953125,10689.51953125,0
2020-07-15,10701.6796875,10701.6796875,10701.6796875,10701.6796875,0
2020-07-16,10626.4599609375,10626.4599609375,10626.4599609375,10626.4599609375,0
2020-07-17,10645.2197265625,10645.2197265625,10645.2197265625,10645.2197265625,0
2020-07-20,10952.080078125,10952.080078125,10952.080078125,10952.080078125,0
2020-07-21,10833.0703125,10833.0703125,10833.0703125,10833.0703125,0
2020-07-22,10870.75,10870.75,10870.75,10870.75,0
2020-07-23,10580.58984375,10580.58984375,10580.58984375,10580.58984375,0
2020-07-24,10483.1298828125,10483.1298828125,10483.1298828125,10483.1298828125,0
2020-07-27,10674.3798828125,10674.3798828125,10674.3798828125,10674.3798828125,0
2020-07-28,10532.5,10532.5,10532.5,10532.5,0
2020-07-29,10662.98046875,10662.98046875,10662.98046875,10662.98046875,0
2020-07-30,10715.509765625,10715.509765625,10715.509765625,10715.509765625,0
2020-07-31,10905.8798828125,10905.8798828125,10905.8798828125,10905.8798828125,0
2020-08-03,11055.080078125,11055.080078125,11055.080078125,11055.080078125,0
2020-08-04,11096.5400390625,11096.5400390625,11096.5400390625,11096.5400390625,0
2020-08-05,11125.4404296875,11125.4404296875,11125.4404296875,11125.4404296875,0
2020-08-06,11267.080078125,11267.080078125,11267.080078125,11267.080078125,0
2020-08-07,11139.3896484375,11139.3896484375,11139.3896484375,11139.3896484375,0
2020-08-10,11085.169921875,11085.169921875,11085.169921875,11085.169921875,0
2020-08-11,10876.080078125,10876.080078125,10876.080078125,10876.080078125,0
2020-08-12,11157.7197265625,11157.7197265625,11157.7197265625,11157.7197265625,0
2020-08-13,11178.3701171875,11178.3701171875,11178.3701171875,11178.3701171875,0
2020-08-14,11164.4501953125,11164.4501953125,11164.4501953125,11164.4501953125,0
2020-08-17,11288.5703125,11288.5703125,11288.5703125,11288.5703125,0
2020-08-18,11399.0302734375,11399.0302734375,11399.0302734375,11399.0302734375,0
2020-08-19,11318.6396484375,11318.6396484375,11318.6396484375,11318.6396484375,0
2020-08-20,11477.0498046875,11477.0498046875,11477.0498046875,11477.0498046875,0
2020-08-21,11555.16015625,11555.16015625,11555.16015625,11555.16015625,0
2020-08-24,11626.169921875,11626.169921875,11626.169921875,11626.169921875,0
2020-08-25,11721.8095703125,11721.8095703125,11721.8095703125,11721.8095703125,0
2020-08-26,11971.9404296875,11971.9404296875,11971.9404296875,11971.9404296875,0
2020-08-27,11926.16015625,11926.16015625,11926.16015625,11926.16015625,0
2020-08-28,11995.849609375,11995.849609375,11995.849609375,11995.849609375,0
2020-08-31,12110.7001953125,12110.7001953125,12110.7001953125,12110.7001953125,0
2020-09-01,12292.8603515625,12292.8603515625,12292.8603515625,12292.8603515625,0
2020-09-02,12420.5400390625,12420.5400390625,12420.5400390625,12420.5400390625,0
2020-09-03,11771.3701171875,11771.3701171875,11771.3701171875,11771.3701171875,0
2020-09-04,11622.1298828125,11622.1298828125,11622.1298828125,11622.1298828125,0
2020-09-09,11395.849609375,11395.849609375,11395.849609375,11395.849609375,0
2020-09-10,11154.1201171875,11154.1201171875,11154.1201171875,11154.1201171875,0
2020-09-11,11087.400390625,11087.400390625,11087.400390625,11087.400390625,0
2020-09-14,11277.759765625,11277.759765625,11277.759765625,11277.759765625,0
2020-09-15,11438.8701171875,11438.8701171875,11438.8701171875,11438.8701171875,0
2020-09-16,11247.599609375,11247.599609375,11247.599609375,11247.599609375,0
2020-09-17,11080.9501953125,11080.9501953125,11080.9501953125,11080.9501953125,0
2020-09-18,10936.98046875,10936.98046875,10936.98046875,10936.98046875,0
2020-09-21,10980.2197265625,10980.2197265625,10980.2197265625,10980.2197265625,0
2020-09-22,11186.3701171875,11186.3701171875,11186.3701171875,11186.3701171875,0
2020-09-24,10896.4697265625,10896.4697265625,10896.4697265625,10896.4697265625,0
2020-09-25,11151.1298828125,11151.1298828125,11151.1298828125,11151.1298828125,0
2020-09-28,11364.4501953125,11364.4501953125,11364.4501953125,11364.4501953125,0
2020-09-29,11322.9501953125,11322.9501953125,11322.9501953125,11322.9501953125,0
2020-09-30,11418.0595703125,11418.0595703125,11418.0595703125,11418.0595703125,0
2020-10-02,11255.6904296875,11255.6904296875,11255.6904296875,11255.6904296875,0
2020-10-05,11509.0595703125,11509.0595703125,11509.0595703125,11509.0595703125,0
2020-10-06,11291.26953125,11291.26953125,11291.26953125,11291.26953125,0
2020-10-07,11503.1904296875,11503.1904296875,11503.1904296875,11503.1904296875,0
2020-10-08,11550.9404296875,11550.9404296875,11550.9404296875,11550.9404296875,0
2020-10-09,11725.849609375,11725.849609375,11725.849609375,11725.849609375,0
2020-10-12,12088.1103515625,12088.1103515625,12088.1103515625,12088.1103515625,0
2020-10-13,12083.169921875,12083.169921875,12083.169921875,12083.169921875,0
2020-10-14,11985.3603515625,11985.3603515625,11985.3603515625,11985.3603515625,0
2020-10-15,11898.5703125,11898.5703125,11898.5703125,11898.5703125,0
2020-10-16,11852.169921875,11852.169921875,11852.169921875,11852.169921875,0
2020-10-19,11634.349609375,11634.349609375,11634.349609375,11634.349609375,0
2020-10-20,11677.83984375,11677.83984375,11677.83984375,11677.83984375,0
2020-10-21,11665.3701171875,11665.3701171875,11665.3701171875,11665.3701171875,0
2020-10-22,11662.91015625,11662.91015625,11662.91015625,11662.91015625,0
2020-10-23,11692.5703125,11692.5703125,11692.5703125,11692.5703125,0
2020-10-26,11504.51953125,11504.51953125,11504.51953125,11504.51953125,0
2020-10-27,11598.9501953125,11598.9501953125,11598.9501953125,11598.9501953125,0
2020-10-29,11350.740234375,11350.740234375,11350.740234375,11350.740234375,0
2020-10-30,11052.9501953125,11052.9501953125,11052.9501953125,11052.9501953125,0
2020-11-02,11084.759765625,11084.759765625,11084.759765625,11084.759765625,0
2020-11-03,11279.91015625,11279.91015625,11279.91015625,11279.91015625,0
2020-11-04,11777.01953125,11777.01953125,11777.01953125,11777.01953125,0
2020-11-05,12078.0703125,12078.0703125,12078.0703125,12078.0703125,0
2020-11-06,12091.349609375,12091.349609375,12091.349609375,12091.349609375,0
2020-11-09,11830.3896484375,11830.3896484375,11830.3896484375,11830.3896484375,0
2020-11-10,11624.2900390625,11624.2900390625,11624.2900390625,11624.2900390625,0
2020-11-11,11892.9296875,11892.9296875,11892.9296875,11892.9296875,0
2020-11-12,11827.1396484375,11827.1396484375,11827.1396484375,11827.1396484375,0
2020-11-13,11937.83984375,11937.83984375,11937.83984375,11937.83984375,0
2020-11-16,12013.3798828125,12013.3798828125,12013.3798828125,12013.3798828125,0
2020-11-17,11977.490234375,11977.490234375,11977.490234375,11977.490234375,0
2020-11-18,11894.7099609375,11894.7099609375,11894.7099609375,11894.7099609375,0
2020-11-19,11985.4296875,11985.4296875,11985.4296875,11985.4296875,0
2020-11-20,11906.4404296875,11906.4404296875,11906.4404296875,11906.4404296875,0
2020-11-23,11905.9404296875,11905.9404296875,11905.9404296875,11905.9404296875,0
2020-11-24,12079.8095703125,12079.8095703125,12079.8095703125,12079.8095703125,0
2020-11-27,12258.2099609375,12258.2099609375,12258.2099609375,12258.2099609375,0
2020-11-30,12268.3203125,12268.3203125,12268.3203125,12268.3203125,0
2020-12-01,12455.330078125,12455.330078125,12455.330078125,12455.330078125,0
2020-12-02,12456.41015625,12456.41015625,12456.41015625,12456.41015625,0
2020-12-03,12467.1298828125,12467.1298828125,12467.1298828125,12467.1298828125,0
2020-12-04,12528.48046875,12528.48046875,12528.48046875,12528.48046875,0
2020-12-07,12596.4697265625,12596.4697265625,12596.4697265625,12596.4697265625,0
2020-12-08,12635.7197265625,12635.7197265625,12635.7197265625,12635.7197265625,0
2020-12-09,12364.6396484375,12364.6396484375,12364.6396484375,12364.6396484375,0
2020-12-10,12401.740234375,12401.740234375,12401.740234375,12401.740234375,0
2020-12-11,12375.41015625,12375.41015625,12375.41015625,12375.41015625,0
2020-12-14,12462.2099609375,12462.2099609375,12462.2099609375,12462.2099609375,0
2020-12-15,12595.919921875,12595.919921875,12595.919921875,12595.919921875,0
2020-12-16,12668.16015625,12668.16015625,12668.16015625,12668.16015625,0
2020-12-17,12752.0595703125,12752.0595703125,12752.0595703125,12752.0595703125,0
2020-12-18,12738.1796875,12738.1796875,12738.1796875,12738.1796875,0
2020-12-21,12690.259765625,12690.259765625,12690.259765625,12690.259765625,0
2020-12-22,12717.5595703125,12717.5595703125,12717.5595703125,12717.5595703125,0
2020-12-24,12711.009765625,12711.009765625,12711.009765625,12711.009765625,0
2020-12-28,12838.8603515625,12838.8603515625,12838.8603515625,12838.8603515625,0
2020-12-29,12843.490234375,12843.490234375,12843.490234375,12843.490234375,0
2020-12-30,12845.3603515625,12845.3603515625,12845.3603515625,12845.3603515625,0
2020-12-31,12888.2802734375,12888.2802734375,12888.2802734375,12888.2802734375,0
2021-01-04,12694.66015625,12694.66015625,12694.66015625,12694.66015625,0
2021-01-05,12802.3798828125,12802.3798828125,12802.3798828125,12802.3798828125,0
2021-01-06,12623.349609375,12623.349609375,12623.349609375,12623.349609375,0
2021-01-07,12939.5703125,12939.5703125,12939.5703125,12939.5703125,0
2021-01-08,13105.2001953125,13105.2001953125,13105.2001953125,13105.2001953125,0
2021-01-11,12902.490234375,12902.490234375,12902.490234375,12902.490234375,0
2021-01-12,12892.08984375,12892.08984375,12892.08984375,12892.08984375,0
2021-01-13,12973.6298828125,12973.6298828125,12973.6298828125,12973.6298828125,0
2021-01-14,12898.6904296875,12898.6904296875,12898.6904296875,12898.6904296875,0
2021-01-15,12803.9296875,12803.9296875,12803.9296875,12803.9296875,0
2021-01-19,12996.5400390625,12996.5400390625,12996.5400390625,12996.5400390625,0
2021-01-20,13296.4501953125,13296.4501953125,13296.4501953125,13296.4501953125,0
2021-01-21,13404.990234375,13404.990234375,13404.990234375,13404.990234375,0
2021-01-22,13366.400390625,13366.400390625,13366.400390625,13366.400390625,0
2021-01-25,13483.2900390625,13483.2900390625,13483.2900390625,13483.2900390625,0
2021-01-26,13490.1904296875,13490.1904296875,13490.1904296875,13490.1904296875,0
2021-01-27,13112.650390625,13112.650390625,13112.650390625,13112.650390625,0
2021-01-28,13201.5302734375,13201.5302734375,13201.5302734375,13201.5302734375,0
2021-01-29,12925.3798828125,12925.3798828125,12925.3798828125,12925.3798828125,0
2021-02-01,13248.900390625,13248.900390625,13248.900390625,13248.900390625,0
2021-02-02,13456.1201171875,13456.1201171875,13456.1201171875,13456.1201171875,0
2021-02-03,13402.3701171875,13402.3701171875,13402.3701171875,13402.3701171875,0
2021-02-04,13560.8896484375,13560.8896484375,13560.8896484375,13560.8896484375,0
2021-02-05,13603.9599609375,13603.9599609375,13603.9599609375,13603.9599609375,0
2021-02-08,13695.01953125,13695.01953125,13695.01953125,13695.01953125,0
2021-02-09,13687.080078125,13687.080078125,13687.080078125,13687.080078125,0
2021-02-10,13655.26953125,13655.26953125,13655.26953125,13655.26953125,0
2021-02-11,13734.349609375,13734.349609375,13734.349609375,13734.349609375,0
2021-02-12,13807.7001953125,13807.7001953125,13807.7001953125,13807.7001953125,0
2021-02-16,13773.76953125,13773.76953125,13773.76953125,13773.76953125,0
2021-02-17,13699.7099609375,13699.7099609375,13699.7099609375,13699.7099609375,0
2021-02-18,13637.509765625,13637.509765625,13637.509765625,13637.509765625,0
2021-02-19,13580.7802734375,13580.7802734375,13580.7802734375,13580.7802734375,0
2021-02-22,13223.740234375,13223.740234375,13223.740234375,13223.740234375,0
2021-02-23,13194.7099609375,13194.7099609375,13194.7099609375,13194.7099609375,0
2021-02-24,13302.1904296875,13302.1904296875,13302.1904296875,13302.1904296875,0
2021-02-25,12828.3095703125,12828.3095703125,12828.3095703125,12828.3095703125,0
2021-02-26,12909.4404296875,12909.4404296875,12909.4404296875,12909.4404296875,0
2021-03-01,13282.9501953125,13282.9501953125,13282.9501953125,13282.9501953125,0
2021-03-02,13059.9501953125,13059.9501953125,13059.9501953125,13059.9501953125,0
2021-03-03,12683.330078125,12683.330078125,12683.330078125,12683.330078125,0
2021-03-04,12464.0,12464.0,12464.0,12464.0,0
2021-03-05,12668.509765625,12668.509765625,12668.509765625,12668.509765625,0
2021-03-08,12299.080078125,12299.080078125,12299.080078125,12299.080078125,0
2021-03-09,12794.490234375,12794.490234375,12794.490234375,12794.490234375,0
2021-03-10,12752.0703125,12752.0703125,12752.0703125,12752.0703125,0
2021-03-11,13052.900390625,13052.900390625,13052.900390625,13052.900390625,0
2021-03-15,13082.5400390625,13082.5400390625,13082.5400390625,13082.5400390625,0
2021-03-16,13152.2802734375,13152.2802734375,13152.2802734375,13152.2802734375,0
2021-03-17,13202.3798828125,13202.3798828125,13202.3798828125,13202.3798828125,0
2021-03-19,12866.990234375,12866.990234375,12866.990234375,12866.990234375,0
2021-03-22,13086.509765625,13086.509765625,13086.509765625,13086.509765625,0
2021-03-23,13017.7900390625,13017.7900390625,13017.7900390625,13017.7900390625,0
2021-03-24,12798.8798828125,12798.8798828125,12798.8798828125,12798.8798828125,0
2021-03-25,12780.509765625,12780.509765625,12780.509765625,12780.509765625,0
2021-03-26,12979.1201171875,12979.1201171875,12979.1201171875,12979.1201171875,0
2021-03-29,12965.740234375,12965.740234375,12965.740234375,12965.740234375,0
2021-03-30,12896.5302734375,12896.5302734375,12896.5302734375,12896.5302734375,0
2021-03-31,13091.4404296875,13091.4404296875,13091.4404296875,13091.4404296875,0
2021-04-05,13598.16015625,13598.16015625,13598.16015625,13598.16015625,0
2021-04-06,13578.4599609375,13578.4599609375,13578.4599609375,13578.4599609375,0
2021-04-07,13616.7001953125,13616.7001953125,13616.7001953125,13616.7001953125,0
2021-04-08,13758.509765625,13758.509765625,13758.509765625,13758.509765625,0
2021-04-09,13845.0498046875,13845.0498046875,13845.0498046875,13845.0498046875,0
2021-04-12,13819.349609375,13819.349609375,13819.349609375,13819.349609375,0
2021-04-13,13986.490234375,13986.490234375,13986.490234375,13986.490234375,0
2021-04-14,13803.91015625,13803.91015625,13803.91015625,13803.91015625,0
2021-04-15,14026.1904296875,14026.1904296875,14026.1904296875,14026.1904296875,0
2021-04-16,14041.91015625,14041.91015625,14041.91015625,14041.91015625,0
2021-04-19,13907.669921875,13907.669921875,13907.669921875,13907.669921875,0
2021-04-20,13809.2998046875,13809.2998046875,13809.2998046875,13809.2998046875,0
2021-04-21,13935.150390625,13935.150390625,13935.150390625,13935.150390625,0
2021-04-22,13762.3603515625,13762.3603515625,13762.3603515625,13762.3603515625,0
2021-04-23,13941.4404296875,13941.4404296875,13941.4404296875,13941.4404296875,0
2021-04-26,14026.16015625,14026.16015625,14026.16015625,14026.16015625,0
2021-04-27,13960.2802734375,13960.2802734375,13960.2802734375,13960.2802734375,0
2021-04-28,13901.6201171875,13901.6201171875,13901.6201171875,13901.6201171875,0
2021-04-29,13970.2001953125,13970.2001953125,13970.2001953125,13970.2001953125,0
2021-04-30,13860.759765625,13860.759765625,13860.759765625,13860.759765625,0
2021-05-03,13799.7197265625,13799.7197265625,13799.7197265625,13799.7197265625,0
2021-05-04,13544.669921875,13544.669921875,13544.669921875,13544.669921875,0
2021-05-05,13503.3701171875,13503.3701171875,13503.3701171875,13503.3701171875,0
2021-05-06,13613.73046875,13613.73046875,13613.73046875,13613.73046875,0
2021-05-07,13719.6298828125,13719.6298828125,13719.6298828125,13719.6298828125,0
2021-05-10,13359.080078125,13359.080078125,13359.080078125,13359.080078125,0
2021-05-11,13351.26953125,13351.26953125,13351.26953125,13351.26953125,0
2021-05-12,13001.6298828125,13001.6298828125,13001.6298828125,13001.6298828125,0
2021-05-13,13109.150390625,13109.150390625,13109.150390625,13109.150390625,0
2021-05-14,13393.1201171875,13393.1201171875,13393.1201171875,13393.1201171875,0
2021-05-17,13312.91015625,13312.91015625,13312.91015625,13312.91015625,0
2021-05-18,13217.6796875,13217.6796875,13217.6796875,13217.6796875,0
2021-05-19,13237.91015625,13237.91015625,13237.91015625,13237.91015625,0
2021-05-20,13494.08984375,13494.08984375,13494.08984375,13494.08984375,0
2021-05-21,13411.740234375,13411.740234375,13411.740234375,13411.740234375,0
2021-05-24,13641.75,13641.75,13641.75,13641.75,0
2021-05-25,13657.73046875,13657.73046875,13657.73046875,13657.73046875,0
2021-05-26,13702.740234375,13702.740234375,13702.740234375,13702.740234375,0
2021-05-27,13657.849609375,13657.849609375,13657.849609375,13657.849609375,0
2021-05-28,13686.509765625,13686.509765625,13686.509765625,13686.509765625,0
2021-06-01,13654.58984375,13654.58984375,13654.58984375,13654.58984375,0
2021-06-02,13675.7900390625,13675.7900390625,13675.7900390625,13675.7900390625,0
2021-06-03,13529.6796875,13529.6796875,13529.6796875,13529.6796875,0
2021-06-04,13770.76953125,13770.76953125,13770.76953125,13770.76953125,0
2021-06-07,13802.8896484375,13802.8896484375,13802.8896484375,13802.8896484375,0
2021-06-08,13810.8603515625,13810.8603515625,13810.8603515625,13810.8603515625,0
2021-06-09,13814.9404296875,13814.9404296875,13814.9404296875,13814.9404296875,0
2021-06-10,13960.349609375,13960.349609375,13960.349609375,13960.349609375,0
2021-06-11,13998.2998046875,13998.2998046875,13998.2998046875,13998.2998046875,0
2021-06-14,14128.2001953125,14128.2001953125,14128.2001953125,14128.2001953125,0
2021-06-15,14030.41015625,14030.41015625,14030.41015625,14030.41015625,0
2021-06-16,13983.009765625,13983.009765625,13983.009765625,13983.009765625,0
2021-06-17,14163.8095703125,14163.8095703125,14163.8095703125,14163.8095703125,0
2021-06-18,14049.580078125,14049.580078125,14049.580078125,14049.580078125,0
2021-06-21,14137.23046875,14137.23046875,14137.23046875,14137.23046875,0
2021-06-22,14270.419921875,14270.419921875,14270.419921875,14270.419921875,0
2021-06-23,14274.240234375,14274.240234375,14274.240234375,14274.240234375,0
2021-06-24,14365.9599609375,14365.9599609375,14365.9599609375,14365.9599609375,0
2021-06-25,14345.1796875,14345.1796875,14345.1796875,14345.1796875,0
2021-06-28,14524.98046875,14524.98046875,14524.98046875,14524.98046875,0
2021-06-29,14572.75,14572.75,14572.75,14572.75,0
2021-06-30,14554.7998046875,14554.7998046875,14554.7998046875,14554.7998046875,0
2021-07-01,14560.0498046875,14560.0498046875,14560.0498046875,14560.0498046875,0
2021-07-02,14727.6298828125,14727.6298828125,14727.6298828125,14727.6298828125,0
2021-07-06,14786.3603515625,14786.3603515625,14786.3603515625,14786.3603515625,0
2021-07-07,14810.5400390625,14810.5400390625,14810.5400390625,14810.5400390625,0
2021-07-08,14722.1396484375,14722.1396484375,14722.1396484375,14722.1396484375,0
2021-07-09,14826.08984375,14826.08984375,14826.08984375,14826.08984375,0
2021-07-12,14877.8896484375,14877.8896484375,14877.8896484375,14877.8896484375,0
2021-07-13,14874.5400390625,14874.5400390625,14874.5400390625,14874.5400390625,0
2021-07-15,14794.6904296875,14794.6904296875,14794.6904296875,14794.6904296875,0
2021-07-16,14681.3798828125,14681.3798828125,14681.3798828125,14681.3798828125,0
2021-07-19,14549.08984375,14549.08984375,14549.08984375,14549.08984375,0
2021-07-20,14728.2099609375,14728.2099609375,14728.2099609375,14728.2099609375,0
2021-07-21,14842.6298828125,14842.6298828125,14842.6298828125,14842.6298828125,0
2021-07-22,14940.169921875,14940.169921875,14940.169921875,14940.169921875,0
2021-07-23,15111.7900390625,15111.7900390625,15111.7900390625,15111.7900390625,0
2021-07-26,15125.9501953125,15125.9501953125,15125.9501953125,15125.9501953125,0
2021-07-27,14956.9697265625,14956.9697265625,14956.9697265625,14956.9697265625,0
2021-07-28,15018.099609375,15018.099609375,15018.099609375,15018.099609375,0
2021-07-29,15048.3603515625,15048.3603515625,15048.3603515625,15048.3603515625,0
2021-07-30,14959.900390625,14959.900390625,14959.900390625,14959.900390625,0
2021-08-02,14963.6201171875,14963.6201171875,14963.6201171875,14963.6201171875,0
2021-08-03,15061.419921875,15061.419921875,15061.419921875,15061.419921875,0
2021-08-04,15083.3896484375,15083.3896484375,15083.3896484375,15083.3896484375,0
2021-08-05,15181.6396484375,15181.6396484375,15181.6396484375,15181.6396484375,0
