Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
1993-07-30,25.034435272216797,25.17400006815947,24.999544073231128,25.17400006815947,75300
1993-08-02,25.104225158691406,25.19145318217539,25.06933394929781,25.06933394929781,41300
1993-08-03,25.121660232543945,25.22633381684621,25.03443224562539,25.156551427311367,81600
1993-08-04,25.121660232543945,25.17399702469508,25.051877843009102,25.121660232543945,434000
1993-08-05,25.06931495666504,25.121651731104844,25.034423773705175,25.121651731104844,36800
1993-08-06,25.104225158691406,25.156561972781798,25.06933394929781,25.139116368085,402300
1993-08-09,25.2437801361084,25.313562527638762,25.121660950930266,25.17399774457804,828200
1993-08-10,25.226322174072266,25.243767763404268,25.19143099540827,25.22632217407227,604900
1993-08-11,25.226322174072266,25.296104531400267,25.208876584740267,25.208876584740267,542200
1993-08-12,25.156553268432617,25.29611805771657,25.069325275130147,25.29611805771657,303700
1993-08-13,25.191457748413086,25.2089033562721,25.174012140554073,25.174012140554073,103500
1993-08-16,25.33099937438965,25.400781741812207,25.208880231400165,25.208880231400165,241800
1993-08-17,25.418241500854492,25.418241500854492,25.313567891379456,25.313567891379456,369300
1993-08-18,25.557783126831055,25.610119884087364,25.488000783822642,25.505446369574745,414300
1993-08-19,25.557783126831055,25.575228712583158,25.52289195532685,25.575228712583158,28500
1993-08-20,25.575239181518555,25.575239181518555,25.488011217052257,25.505456809945517,80700
1993-08-23,25.522916793823242,25.540362396553128,25.470579985633584,25.470579985633584,15600
1993-08-24,25.80203628540039,25.802036285400387,25.522906751548863,25.522906751548863,273400
1993-08-25,25.81948471069336,25.924158297358332,25.767147917360873,25.802039112915864,242300
1993-08-26,25.83693504333496,25.976499851131507,25.732261437487555,25.836935043334964,120000
1993-08-27,25.81948471069336,25.81948471069336,25.767147917360873,25.767147917360873,25700
1993-08-30,25.92415428161621,25.959045471766437,25.836926306240652,25.836926306240652,183500
1993-08-31,25.993940353393555,25.99394035339356,25.871821170525266,25.90671236563049,66500
1993-09-01,25.959056854248047,26.01139366242193,25.90672004607416,25.90672004607416,136500
1993-09-02,25.871837615966797,26.011402485102153,25.854392007324876,25.976511267818314,472400
1993-09-03,25.889266967773438,25.924158163147794,25.81948457702472,25.85437577239908,630500
1993-09-07,25.71480941772461,25.92415657716334,25.67991822448482,25.889265383923554,196400
1993-09-08,25.627580642700195,25.71480862310421,25.45312468189216,25.71480862310421,269900
1993-09-09,25.67991828918457,25.697363885848418,25.522907919209935,25.522907919209935,239200
1993-09-10,25.90671157836914,25.924157175391613,25.714810011121966,25.749701205166904,106500
1993-09-13,25.92415428161621,25.99393666191666,25.92415428161621,25.99393666191666,66900
1993-09-14,25.81948471069336,25.85437590624835,25.732256721805882,25.85437590624835,184500
1993-09-15,25.889266967773438,25.906712565460616,25.627583002465755,25.714810990901647,101000
1993-09-16,25.784587860107422,25.871815829864214,25.767142266156064,25.854370235912857,54300
1993-09-17,25.734600067138672,25.787262959499802,25.69949147223125,25.769708662046092,200900
1993-09-20,25.523950576782227,25.822373657803755,25.523950576782227,25.769710761152897,57800
1993-09-21,25.43617820739746,25.594166891915457,25.1728637332008,25.559058295355904,318200
1993-09-22,25.646821975708008,25.681930561574823,25.48883333930734,25.523941925174157,439700
1993-09-23,25.787263870239258,25.804818168312938,25.681938081797163,25.717046677944527,88500
1993-09-24,25.717039108276367,25.769701986996385,25.68193052246302,25.752147694089714,53500
1993-09-27,25.997905731201172,25.997905731201172,25.91013427363466,25.91013427363466,274600
1993-09-28,25.945236206054688,26.015453354108963,25.927681919041117,26.015453354108963,158300
1993-09-29,25.85746955871582,26.015458171090867,25.822360978188033,25.945241010035293,221000
1993-09-30,25.80481719970703,25.91014298419563,25.752154307462728,25.857480091951327,99300
1993-10-01,25.92770767211914,25.96281628101842,25.734610323173094,25.769718932072372,22700
1993-10-04,25.962800979614258,25.962800979614258,25.892583803198804,25.962800979614258,1038500
1993-10-05,25.92770767211914,26.01547919436734,25.839936149870937,26.01547919436734,436500
1993-10-06,25.910139083862305,26.05057344204042,25.910139083862305,25.945247673406833,209200
1993-10-07,25.839927673339844,25.945253465486612,25.82237337464872,25.945253465486612,59400
1993-10-08,25.87502670288086,25.927689579481026,25.681929488680257,25.91013528728097,54400
1993-10-11,25.92770767211914,25.980370585468062,25.927707672119137,25.927707672119137,467100
1993-10-12,25.962800979614258,25.98035527371812,25.945246685510394,25.962800979614258,26200
1993-10-13,25.962800979614258,25.98035527371812,25.92769239140653,25.98035527371812,139100
1993-10-14,26.29633140563965,26.296331405639652,25.997908419060295,26.068125592373086,108100
1993-10-15,26.436765670776367,26.48942855059863,26.348994204405926,26.41921137750228,1502500
1993-10-18,26.366554260253906,26.419217151585972,26.331445666032533,26.419217151585972,722400
1993-10-19,26.17344856262207,26.38410006010796,26.17344856262207,26.331437185736487,880100
1993-10-20,26.20857048034668,26.261233381512817,26.155907579180546,26.261233381512817,230400
1993-10-21,26.17344856262207,26.22611143699354,26.138339979707755,26.22611143699354,56200
1993-10-22,26.05058479309082,26.313899329409125,26.05058479309082,26.208573514881802,390700
1993-10-25,26.120792388916016,26.1559009808366,25.99791231719396,26.068129501035134,114500
1993-10-26,26.103233337402344,26.12078763016455,26.015461873591306,26.103233337402344,186200
1993-10-27,26.120792388916016,26.138346684876307,26.068129501035134,26.068129501035134,118400
1993-10-28,26.313884735107422,26.3841019058482,26.155896100940666,26.155896100940666,129600
1993-10-29,26.313884735107422,26.331439027792616,26.27877614973703,26.296330442422224,80700
1993-11-01,26.384103775024414,26.40165806895324,26.278778011451465,26.278778011451465,36400
1993-11-02,26.366554260253906,26.401662854475283,26.208565586257713,26.34899996314322,262100
1993-11-03,26.033023834228516,26.349001197017536,25.910143748699454,26.349001197017536,479100
1993-11-04,25.752140045166016,26.033008648248945,25.734585757473333,26.033008648248945,130400
1993-11-05,25.87502670288086,25.87502670288086,25.576603735479928,25.681929488680257,363200
1993-11-08,25.910139083862305,25.980356262951364,25.822367610000985,25.89258478909004,367600
1993-11-09,25.92770767211914,26.103250716615545,25.910153367669498,26.085696412165905,246900
1993-11-10,26.120792388916016,26.120792388916012,25.85747794951162,25.927695133352792,46500
1993-11-11,26.05058479309082,26.19101921246058,26.0330304906696,26.1208020027757,88900
1993-11-12,26.17344856262207,26.261220019907856,26.08567710533628,26.10323139679344,108200
1993-11-15,26.155899047851562,26.22611622650351,26.08568186919961,26.22611622650351,243300
1993-11-16,26.27877426147461,26.29632855289844,26.103231347236303,26.208557095779287,492600
1993-11-17,26.138341903686523,26.296330538430094,26.06812473268938,26.296330538430094,39600
1993-11-18,26.0681209564209,26.15589240745262,25.997903795595523,26.103229536833588,240800
1993-11-19,26.015470504760742,26.05057910193316,25.962807609002116,25.980361907588325,106000
1993-11-22,25.85746955871582,25.962795300299184,25.76969810739635,25.945241010035293,165300
1993-11-23,25.997905731201172,26.015460022714475,25.857471399094752,25.997905731201172,89700
1993-11-24,26.103233337402344,26.12078763016455,26.033016166353512,26.068124751877928,77200
1993-11-26,26.120792388916016,26.173455276796894,26.10323809295572,26.173455276796894,1019800
1993-11-29,26.015470504760742,26.24367638638145,26.015470504760742,26.191013490622826,517500
1993-11-30,26.033023834228516,26.15590391975758,25.980360940430348,25.99791523836307,230000
1993-12-01,26.0681209564209,26.191000987865305,26.0681209564209,26.173446697658964,379200
1993-12-02,26.138341903686523,26.15589619643581,26.06812473268938,26.12078761093724,352000
1993-12-03,26.243667602539062,26.24366760253906,26.12078755356396,26.12078755356396,306000
1993-12-06,26.331438064575195,26.36654664866129,26.278775188446044,26.278775188446044,99500
1993-12-07,26.313884735107422,26.34899332047781,26.27877614973703,26.331439027792616,88800
1993-12-08,26.313884735107422,26.313884735107422,26.27877614973703,26.313884735107422,146700
1993-12-09,26.226119995117188,26.349000075415592,26.191011400746213,26.313891481044617,416500
1993-12-10,26.17344856262207,26.2436657284507,26.120785688250596,26.2436657284507,412900
1993-12-13,26.331438064575195,26.33143806457519,26.138340852101642,26.17344943618774,273200
1993-12-14,26.138341903686523,26.348993416677953,26.138341903686523,26.348993416677953,41900
1993-12-15,26.103233337402344,26.191004801213378,26.103233337402344,26.17345050845117,82600
1993-12-16,26.191011428833008,26.20856572603732,26.155902834424385,26.20856572603732,78200
1993-12-17,26.334941864013672,26.352616321640525,26.22889511825254,26.246569575879395,104700
1993-12-20,26.37030792236328,26.387982391480147,26.299610045895818,26.317284515012684,68800
1993-12-21,26.28192710876465,26.33495049903115,26.24657818192031,26.33495049903115,205700
1993-12-22,26.458662033081055,26.47633649001698,26.29959192065772,26.352615291465497,410300
1993-12-23,26.440996170043945,26.49401955808548,26.405647244682925,26.44099617004395,533800
1993-12-27,26.582380294799805,26.582380294799805,26.44098465493385,26.44098465493385,447100
1993-12-28,26.635414123535156,26.653088585461852,26.54704181390166,26.56471627582836,880600
1993-12-29,26.600074768066406,26.670772641204124,26.582400299781977,26.653098172919695,266700
1993-12-30,26.494020462036133,26.582392778453862,26.440997072185493,26.582392778453862,219900
1993-12-31,26.352622985839844,26.58239099309398,26.33494852374337,26.547042068901035,312900
1994-01-03,26.28192710876465,26.38797388929766,26.24657818192031,26.35262496245332,960900
1994-01-04,26.387971878051758,26.387971878051758,26.28192510560145,26.31727402975155,164300
1994-01-05,26.440996170043945,26.45867063272446,26.317274931280373,26.42332170736344,710900
1994-01-06,26.440996170043945,26.49401955808548,26.405647244682925,26.47634509540497,201000
1994-01-07,26.600074768066406,26.617749236350836,26.423330085222112,26.49402795835983,775500
1994-01-10,26.91820526123047,26.91820526123047,26.564716026020616,26.635413873062586,593700
1994-01-11,26.865184783935547,26.90053371128283,26.77681246556734,26.90053371128283,295200
1994-01-12,26.776809692382812,26.88285646344175,26.688437383167024,26.88285646344175,158400
1994-01-13,26.706119537353516,26.759142938155673,26.67077060348541,26.706119537353512,244300
1994-01-14,26.81214714050293,26.86517050333847,26.79447268622442,26.79447268622442,137200
1994-01-17,26.81214714050293,26.847496049059956,26.759123777667394,26.812147140502933,17700
1994-01-18,26.847505569458008,26.88285449055012,26.794482187819842,26.847505569458008,166400
1994-01-19,26.776809692382812,26.847507539755437,26.723786306853338,26.812158616069123,200800
1994-01-20,26.847505569458008,26.865180030004062,26.794482187819842,26.812156648365896,281100
1994-01-21,26.794479370117188,26.88285166355425,26.776804911429775,26.88285166355425,85600
1994-01-24,26.68844223022461,26.900535810862156,26.68844223022461,26.776814555490255,373800
1994-01-25,26.68844223022461,26.723791160330865,26.635418835065224,26.70611669527774,310400
1994-01-26,26.759132385253906,26.77680684521775,26.65308562547087,26.688434545398547,145100
1994-01-27,27.006580352783203,27.04192927994653,26.776812326221563,26.812161253384893,344500
1994-01-28,27.07727813720703,27.165650454887214,27.07727813720703,27.112627064279103,356500
1994-01-31,27.27170753479004,27.324730945421518,27.14798624331659,27.183335183737576,313800
1994-02-01,27.130308151245117,27.236354958350958,27.094959215543167,27.236354958350958,303600
1994-02-02,27.307048797607422,27.307048797607422,27.2010020061604,27.218676471401572,307600
1994-02-03,27.183332443237305,27.254030316951834,27.094960101094138,27.254030316951834,466100
1994-02-04,26.56473159790039,27.218687066378312,26.56473159790039,27.183338122136263,1403200
1994-02-07,26.68844223022461,26.759140090437125,26.494023114640193,26.494023114640193,516400
1994-02-08,26.706119537353516,26.74146847122162,26.600072735749198,26.74146847122162,188200
1994-02-09,26.81214714050293,26.829821594781443,26.688425960553346,26.723774869110372,144600
1994-02-10,26.582380294799805,26.812148209581984,26.582380294799805,26.79447375459874,883900
1994-02-11,26.670761108398438,26.74145895096543,26.4763420413392,26.60006326583144,519400
1994-02-14,26.706119537353516,26.794491872023777,26.582398268815144,26.61774720268325,2742100
1994-02-15,26.847505569458008,26.865180030004062,26.72378434563562,26.75913326672773,374700
1994-02-16,26.829843521118164,26.882866927286383,26.776820114949945,26.882866927286383,287600
1994-02-17,26.670761108398438,26.97122693930816,26.60006326583144,26.95355247866641,342400
1994-02-18,26.511688232421875,26.706107279459633,26.440990397135415,26.68843282063802,313300
1994-02-22,26.776809692382812,26.77680969238281,26.58239061210808,26.58239061210808,154500
1994-02-23,26.706119537353516,26.829840805891884,26.61774720268325,26.81216633895783,391700
1994-02-24,26.352622985839844,26.617739917286926,26.33494852374337,26.617739917286926,770800
1994-02-25,26.47633934020996,26.47633934020996,26.33494366950123,26.387967046017003,531300
1994-02-28,26.47633934020996,26.617735010918693,26.47633934020996,26.547037175564327,333000
1994-03-01,26.37030792236328,26.52937814441507,26.22891216942836,26.476354737064476,423600
1994-03-02,26.40565299987793,26.40565299987793,25.96379133656003,26.034489202690892,581500
1994-03-03,26.334941864013672,26.37029077926738,26.26424403350625,26.37029077926738,223200
1994-03-04,26.40565299987793,26.476350866008797,26.246582801083488,26.334955133747066,595800
1994-03-07,26.54705047607422,26.5823994114618,26.494027072992843,26.494027072992843,539800
1994-03-08,26.440996170043945,26.56471740880752,26.405647244682925,26.56471740880752,880300
1994-03-09,26.56473159790039,26.582406070021417,26.352637932448093,26.476359237295267,2500100
1994-03-10,26.352622985839844,26.547042068901035,26.264250675357484,26.547042068901035,207400
1994-03-11,26.494020462036133,26.529369388603225,26.24657797606648,26.387973682334852,576600
1994-03-14,26.529367446899414,26.600065294859174,26.494018522919536,26.600065294859174,345900
1994-03-15,26.511688232421875,26.635409444173177,26.49401377360026,26.58238606770833,748600
1994-03-16,26.723798751831055,26.723798751831055,26.45868170072162,26.54705405109143,455500
1994-03-17,26.723798751831055,26.759147691978978,26.635426401461242,26.635426401461242,133000
1994-03-18,26.717958450317383,26.753511289239963,26.575747094627072,26.59352351408836,365500
1994-03-21,26.646835327148438,26.700164550618382,26.57572969585518,26.62905891932512,324800
1994-03-22,26.717958450317383,26.77128770870125,26.59352351408836,26.64685277247223,435700
1994-03-23,26.700172424316406,26.771278076578234,26.68239601125095,26.700172424316406,698500
1994-03-24,26.38021469116211,26.646861066072777,26.255779716203797,26.593531791090644,1200500
1994-03-25,26.131330490112305,26.46908238080083,26.131330490112305,26.397976719603246,100900
1994-03-28,26.16689109802246,26.202443939188253,25.935797630444817,26.16689109802246,1117200
1994-03-29,25.651371002197266,26.184663538625486,25.651371002197266,26.166887120744544,338400
1994-03-30,25.29584312438965,25.740253579842733,25.29584312438965,25.669147906970238,1123900
1994-03-31,25.36695098876953,25.420280248031137,24.762552717138025,25.29584530975406,788800
1994-04-04,24.97587776184082,25.04698346365389,24.655902103682006,24.655902103682006,2627300
1994-04-05,25.49138069152832,25.491380691528324,25.22473444998514,25.22473444998514,1179000
1994-04-06,25.49138069152832,25.54470993983696,25.313616530499534,25.52693352373408,516500
1994-04-07,25.615829467773438,25.669158744944376,25.33140665619511,25.473618061984276,666100
1994-04-08,25.4202823638916,25.562493733759528,25.295847415257168,25.562493733759528,242400
1994-04-11,25.52694320678711,25.633601743862823,25.429172881134374,25.491390361095206,203300
1994-04-12,25.49138069152832,25.598039188145595,25.438051443219685,25.553598147888398,1409200
1994-04-13,25.358057022094727,25.544709387136436,25.17140465705302,25.48249193212253,364100
1994-04-14,25.36695098876953,25.500274136923544,25.260292470246327,25.31362172950793,419900
1994-04-15,25.36695098876953,25.473609507292743,25.322509939384865,25.3580627788926,387300
1994-04-18,25.19807243347168,25.464718702608945,25.1180785527305,25.39361303083901,369100
1994-04-19,25.23362159729004,25.3313918817459,25.020304613022706,25.171404143545402,472200
1994-04-20,25.20695686340332,25.32250356270665,25.073633748822555,25.260286109235626,508000
1994-04-21,25.54471206665039,25.58026490181622,25.224736550157903,25.313618638072484,200300
1994-04-22,25.5180606842041,25.624719245057616,25.44695497696842,25.606942818248697,301800
1994-04-25,25.784696578979492,25.802472998544456,25.50916207572256,25.50916207572256,394600
1994-04-26,25.758045196533203,25.793598053947328,25.704715910412016,25.749156982179674,399000
1994-04-28,25.571374893188477,25.740250848339876,25.491381019695705,25.704698015676424,287000
1994-04-29,25.651371002197266,25.68692383795915,25.491383241268803,25.526936077030683,481900
1994-05-02,25.811349868774414,26.006890398083307,25.56248010419945,25.651362162976223,275000
1994-05-03,25.784696578979492,25.829137627891903,25.633597012677303,25.82024941810942,183400
1994-05-04,25.740245819091797,25.838016089813486,25.642475548370108,25.838016089813486,401900
1994-05-05,25.70469856262207,25.811357062881914,25.704698562622074,25.76691602110698,659800
1994-05-06,25.455833435058594,25.580268375034436,25.366951335075846,25.580268375034436,216300
1994-05-09,25.23362159729004,25.45582678923518,25.18918055890101,25.384721127812735,499300
1994-05-10,25.429162979125977,25.509156850783484,25.34028089950652,25.35805731543041,583400
1994-05-11,25.19807243347168,25.43805407569522,25.12696676170174,25.40250123981025,210600
1994-05-12,25.322511672973633,25.384729146371605,25.260294199575664,25.35806451491533,305200
1994-05-13,25.322511672973633,25.39361735685703,25.198076726177696,25.39361735685703,321300
1994-05-16,25.33138656616211,25.455821447539748,25.32249836034942,25.37582759522555,450400
1994-05-17,25.70469856262207,25.704698562622074,25.313617395002648,25.349170228422597,470200
1994-05-18,25.891368865966797,25.989139225570515,25.606946001665065,25.722492790287642,824800
1994-05-19,26.015796661376953,26.08690235775243,25.838032420438267,25.838032420438267,531000
